Code_substance;Libelle_substance;Code_ARP
3499.0;PHOSPHATE DE PRIMAQUINE;ARP002903
2087.0;CHLORHYDRATE D'HYDROXYZINE;ARP002903
54693.0;CLOPIDOGREL;ARP002905
63854.0;CÉLÉCOXIB;ARP002906
94037.0;NICOTINE;ARP002907
549.0;IODE;ARP002907
2997.0;FUMARATE FERREUX;ARP002907
1539.0;CYANOCOBALAMINE;ARP002907
1040.0;ACIDE FOLIQUE;ARP002907
1473.0;ZINC;ARP002907
1023.0;ACIDE ASCORBIQUE;ARP002907
2331.0;RIBOFLAVINE;ARP002907
1525.0;CHOLÉCALCIFÉROL;ARP002907
622.0;RÉTINOL;ARP002908
1539.0;CYANOCOBALAMINE;ARP002908
4113.0;ACIDE PANTOTHÉNIQUE;ARP002908
923.0;ALPHA-TOCOPHÉROL;ARP002908
2331.0;RIBOFLAVINE;ARP002908
48694.0;THIAMINE;ARP002908
2284.0;PYRIDOXINE;ARP002908
2452.0;NICOTINAMIDE;ARP002908
72.0;BIOTINE;ARP002908
1473.0;ZINC;ARP002908
5348.0;CUIVRE;ARP002908
5363.0;SÉLÉNIUM;ARP002908
1040.0;ACIDE FOLIQUE;ARP002908
1023.0;ACIDE ASCORBIQUE;ARP002908
24296.0;LUMÉFANTRINE;ARP002909
39567.0;ARTÉMÉTHER;ARP002909
17637.0;BICALUTAMIDE;ARP002911
33207.0;ROSUVASTATINE;ARP002912
24245.0;CHLORHYDRATE D'AMBROXOL;ARP002914
99303.0;CEFPODOXIME PROXÉTIL;ARP002915
3218.0;MALÉATE DE DEXCHLORPHÉNIRAMINE;ARP002916
2109.0;PHOLCODINE;ARP002917
467.0;CODÉINE;ARP002918
2109.0;PHOLCODINE;ARP002919
47604.0;GENTAMICINE;ARP002921
19476.0;POLYVINYLPOLYPYRROLIDONE;ARP002922
5562.0;VALPROATE DE SODIUM;ARP002923
4422.0;STÉARATE DE MAGNÉSIUM;ARP002924
2962.0;GLUCOHEPTONATE DE CALCIUM;ARP002924
2284.0;PYRIDOXINE;ARP002926
1023.0;VITAMINE C;ARP002926
2452.0;NICOTINAMIDE;ARP002926
2331.0;RIBOFLAVINE;ARP002926
622.0;VITAMINE A;ARP002926
2201.0;DEXPANTHÉNOL;ARP002926
3778.0;DIGLUCONATE DE CHLORHEXIDINE;ARP002927
5371.0;BENZOATE DE BENZYLE;ARP002927
8.0;ACIDE BORIQUE;ARP002928
1056.0;ACIDE MÉFÉNAMIQUE;ARP002929
1056.0;ACIDE MÉFÉNAMIQUE;ARP002930
5209.0;TRIAMCINOLONE (ACÉTONIDE DE);ARP002931
2509.0;NYSTATINE;ARP002931
4455.0;NÉOMYCINE (SULFATE DE);ARP002931
3456.0;GLUCONATE DE POTASSIUM;ARP002932
3496.0;POVIDONE IODÉE;ARP002934
3496.0;POVIDONE IODÉE;ARP002935
3496.0;POVIDONE IODÉE;ARP002936
35232.0;CEFTRIAXONE;ARP002938
10655.0;MÉTOCLOPRAMIDE;ARP002939
30470.0;PRASUGREL;ARP002940
13274.0;PRAZIQUANTEL;ARP002941
4773.0;OMÉPRAZOLE;ARP002942
2709.0;LACTULOSE;ARP002945
7326.0;TRIGLYCÉRIDES À CHAÎNE MOYENNE;ARP002945
2169.0;PREDNISOLONE;ARP002946
2169.0;PREDNISOLONE;ARP002947
11532.0;RAMIPRIL;ARP002948
39422.0;PRÉGABALINE;ARP002949
39422.0;PRÉGABALINE;ARP002950
69916.0;PÉRINDOPRIL ARGININE;ARP002951
9586.0;PÉRINDOPRIL TERT-BUTYLAMINE;ARP002951
819.0;INDAPAMIDE;ARP002951
28847.0;DARUNAVIR;ARP002953
27287.0;DAPOXÉTINE;ARP002954
80476.0;DULOXÉTINE (CHLORHYDRATE DE);ARP002954
5007.0;MÉQUITAZINE;ARP002955
26834.0;DINOPROSTONE;ARP002956
85516.0;CÉFOTAXIME;ARP002957
10655.0;MÉTOCLOPRAMIDE;ARP002958
5230.0;NITRATE DE THIAMINE;ARP002959
3984.0;CHLORHYDRATE DE PYRIDOXINE;ARP002959
1023.0;VITAMINE C;ARP002960
96983.0;VIRUS DE LA VARICELLE SOUCHE OKA (VIVANT, ATTÉNUÉ) ;ARP002962
2202.0;PARACÉTAMOL;ARP002963
4773.0;OMÉPRAZOLE;ARP002965
670.0;TRIMÉBUTINE;ARP002968
2067.0;HYDROCORTISONE;ARP002969
4557.0;AESCINE;ARP002969
4455.0;SULFATE DE NÉOMYCINE;ARP002969
3271.0;NAPROXÈNE;ARP002970
29909.0;LYSINATE D'IBUPROFÈNE;ARP002970
823.0;KÉTOPROFÈNE;ARP002971
823.0;KÉTOPROFÈNE;ARP002972
823.0;KÉTOPROFÈNE;ARP002973
823.0;KÉTOPROFÈNE;ARP002974
2092.0;IBUPROFÈNE;ARP002975
2202.0;PARACÉTAMOL;ARP002975
2092.0;IBUPROFÈNE;ARP002976
2092.0;IBUPROFÈNE;ARP002977
2229.0;PROGESTÉRONE;ARP002978
2229.0;PROGESTÉRONE;ARP002979
2229.0;PROGESTÉRONE;ARP002980
3344.0;HYDROXYPROGESTÉRONE (CAPROATE D');ARP002981
2229.0;PROGESTÉRONE;ARP002982
823.0;KÉTOPROFÈNE;ARP002983
1188.0;MÉTRONIDAZOLE (BENZOATE DE);ARP002984
2382.0;MÉTRONIDAZOLE;ARP002984
2236.0;PROMÉTHAZINE;ARP002985
420.0;CAFÉINE;ARP002987
2202.0;PARACÉTAMOL;ARP002987
7603.0;PROPOFOL;ARP002988
21771.0;PROPRANOLOL;ARP002989
64851.0;TAMSULOSINE;ARP002990
196.0;LÉVONORGESTREL;ARP002992
4773.0;OMÉPRAZOLE;ARP002993
48800.0;FLUOXÉTINE;ARP002994
48800.0;FLUOXÉTINE;ARP002996
24381.0;BUDÉSONIDE;ARP002998
82384.0;CÉFUROXIME;ARP002999
79600.0;CÉFUROXIME AXÉTIL;ARP002999
651.0;TERPINE;ARP003001
637.0;BENZOATE DE SODIUM;ARP003001
3666.0;CINÉOLE;ARP003001
3691.0;GUAÏFÉNÉSINE;ARP003001
155.0;HUILE ESSENTIELLE D'EUCALYPTUS;ARP003002
28165.0;AMOXICILLINE TRIHYDRATÉE;ARP003003
2215.0;PRISTINAMYCINE;ARP003006
4834.0;EMBONATE DE PYRANTEL;ARP003008
28889.0;PYRAZINAMIDE;ARP003010
3984.0;CHLORHYDRATE DE PYRIDOXINE;ARP003011
3984.0;CHLORHYDRATE DE PYRIDOXINE;ARP003012
614.0;CLOBÉTASOL (PROPIONATE DE);ARP003013
974.0;ORNIDAZOLE;ARP003013
2754.0;OFLOXACINE;ARP003013
2202.0;PARACÉTAMOL;ARP003015
2202.0;PARACÉTAMOL;ARP003016
2202.0;PARACÉTAMOL;ARP003017
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP003018
3970.0;TRIMÉTHYLPHLOROGLUCINOL;ARP003018
3969.0;PHLOROGLUCINOL HYDRATÉ;ARP003018
1130.0;AMINOPHYLLINE;ARP003020
1110.0;CHLORURE D'AMBÉNONIUM;ARP003020
39567.0;ARTÉMÉTHER;ARP003021
24296.0;LUMÉFANTRINE;ARP003021
4455.0;SULFATE DE NÉOMYCINE;ARP003026
3434.0;SULFATE DE POLYMYXINE B;ARP003026
1608.0;DEXAMÉTHASONE;ARP003026
2169.0;PREDNISOLONE;ARP003027
64438.0;LOSARTAN;ARP003028
37430.0;RISPÉRIDONE;ARP003029
37430.0;RISPÉRIDONE;ARP003030
2258.0;PROPRANOLOL (CHLORHYDRATE DE);ARP003031
17407.0;ÉSOMÉPRAZOLE;ARP003032
3348.0;ALBENDAZOLE;ARP003033
616.0;QUININE;ARP003034
25985.0;CHLORHYDRATE DE CINCHONINE;ARP003034
618.0;CHLORHYDRATE DE QUININE;ARP003034
25996.0;CHLORHYDRATE DE CINCHONIDINE;ARP003034
26004.0;CHLORHYDRATE DE QUINIDINE;ARP003034
744.0;CINCHONIDINE;ARP003034
620.0;QUINIDINE;ARP003034
88597.0;CINCHONINE;ARP003034
2754.0;OFLOXACINE;ARP003037
5007.0;MÉQUITAZINE;ARP003038
38193.0;MOXIFLOXACINE;ARP003039
67549.0;RABÉPRAZOLE;ARP003040
67549.0;RABÉPRAZOLE;ARP003041
67549.0;RABÉPRAZOLE;ARP003042
67549.0;RABÉPRAZOLE;ARP003043
67549.0;RABÉPRAZOLE;ARP003044
17407.0;ÉSOMÉPRAZOLE;ARP003045
36592.0;DICLOFÉNAC;ARP003046
2202.0;PARACÉTAMOL;ARP003046
11532.0;RAMIPRIL;ARP003047
4771.0;BENZALKONIUM (CHLORURE DE);ARP003049
1608.0;DEXAMÉTHASONE;ARP003049
23654.0;TOBRAMYCINE;ARP003049
11532.0;RAMIPRIL;ARP003050
11532.0;RAMIPRIL;ARP003051
2064.0;HYDROCHLOROTHIAZIDE;ARP003051
2064.0;HYDROCHLOROTHIAZIDE;ARP003052
11532.0;RAMIPRIL;ARP003052
2064.0;HYDROCHLOROTHIAZIDE;ARP003053
11532.0;RAMIPRIL;ARP003053
2064.0;HYDROCHLOROTHIAZIDE;ARP003054
3192.0;CUIVRE (GLUCONATE DE);ARP003054
11532.0;RAMIPRIL;ARP003054
2064.0;HYDROCHLOROTHIAZIDE;ARP003055
11532.0;RAMIPRIL;ARP003055
11532.0;RAMIPRIL;ARP003056
2878.0;SULFAMÉTHOXAZOLE;ARP003057
342.0;TRIMÉTHOPRIME;ARP003057
52040.0;RANOLAZINE;ARP003058
34855.0;FER;ARP003059
1040.0;ACIDE FOLIQUE;ARP003059
1023.0;VITAMINE C;ARP003061
1040.0;ACIDE FOLIQUE;ARP003062
1023.0;ACIDE ASCORBIQUE;ARP003062
34855.0;FER;ARP003062
1539.0;CYANOCOBALAMINE;ARP003062
1473.0;ZINC;ARP003062
25783.0;CHLORHYDRATE DE RANITIDINE;ARP003063
49632.0;RANITIDINE;ARP003064
25783.0;CHLORHYDRATE DE RANITIDINE;ARP003065
49632.0;RANITIDINE;ARP003066
49632.0;RANITIDINE;ARP003067
4442.0;METFORMINE;ARP003068
5248.0;AMOXICILLINE;ARP003069
49632.0;RANITIDINE;ARP003070
33207.0;ROSUVASTATINE;ARP003072
2064.0;HYDROCHLOROTHIAZIDE;ARP003074
1023.0;VITAMINE C;ARP003075
5363.0;SÉLÉNIUM;ARP003075
1040.0;ACIDE FOLIQUE;ARP003075
34855.0;FER;ARP003075
34855.0;FER;ARP003076
1040.0;ACIDE FOLIQUE;ARP003076
16860.0;ÉPOÉTINE BÊTA ;ARP003077
54693.0;CLOPIDOGREL;ARP003078
1040.0;ACIDE FOLIQUE;ARP003081
4415.0;HYDROXYDE DE MAGNÉSIUM;ARP003082
1023.0;VITAMINE C;ARP003082
27570.0;ATAZANAVIR;ARP003083
527.0;GLICLAZIDE;ARP003084
2092.0;IBUPROFÈNE;ARP003085
1023.0;VITAMINE C;ARP003086
1023.0;VITAMINE C;ARP003087
10394.0;SIMÉTICONE;ARP003089
2940.0;HYDROXYDE D'ALUMINIUM;ARP003089
4415.0;HYDROXYDE DE MAGNÉSIUM;ARP003089
10394.0;SIMÉTICONE;ARP003090
3559.0;SULFATE DE SALBUTAMOL;ARP003092
6431.0;LORATADINE;ARP003093
535.0;TRÉTINOÏNE;ARP003096
3511.0;PENTOXIFYLLINE;ARP003097
9122.0;ZIDOVUDINE;ARP003098
25336.0;PIROXICAM;ARP003099
3602.0;ACÉTATE D'ALPHA-TOCOPHÉROL;ARP003101
3008.0;DL-LYSINE (MONOCHLORHYDRATE DE);ARP003103
610.0;L-PHÉNYLALANINE;ARP003103
555.0;L-LEUCINE;ARP003103
40617.0;ASPARTATE DE MAGNÉSIUM DIHYDRATÉ;ARP003103
27570.0;ATAZANAVIR;ARP003105
2278.0;PSEUDOÉPHÉDRINE (CHLORHYDRATE DE);ARP003106
8.0;ACIDE BORIQUE;ARP003106
3044.0;CARBOCISTÉINE;ARP003107
4361.0;BROMURE DE BENZODODÉCINIUM;ARP003108
2202.0;PARACÉTAMOL;ARP003109
1023.0;ACIDE ASCORBIQUE;ARP003109
3460.0;MALÉATE DE PHÉNIRAMINE;ARP003109
2202.0;PARACÉTAMOL;ARP003110
90615.0;PSEUDOÉPHÉDRINE;ARP003111
2202.0;PARACÉTAMOL;ARP003111
3193.0;CHLORPHÉNAMINE (MALÉATE DE);ARP003112
90615.0;PSEUDOÉPHÉDRINE;ARP003112
2202.0;PARACÉTAMOL;ARP003112
2438.0;PHÉNYLÉPHRINE;ARP003113
420.0;CAFÉINE;ARP003113
1691.0;DIMENHYDRINATE;ARP003113
24381.0;BUDÉSONIDE;ARP003114
4771.0;CHLORURE DE BENZALKONIUM;ARP003115
1014.0;ACÉTYLCYSTÉINE;ARP003115
4179.0;DIPROPIONATE DE BÉCLOMÉTASONE;ARP003116
3088.0;CHLORHYDRATE DE PHÉNYLÉPHRINE;ARP003117
3193.0;MALÉATE DE CHLORPHÉNAMINE;ARP003117
2202.0;PARACÉTAMOL;ARP003117
24563.0;CLARITHROMYCINE;ARP003118
16046.0;IMMUNOGLOBULINE HUMAINE ANTI-D ;ARP003119
2278.0;CHLORHYDRATE DE PSEUDOÉPHÉDRINE;ARP003120
2202.0;PARACÉTAMOL;ARP003120
2202.0;PARACÉTAMOL;ARP003121
3193.0;MALÉATE DE CHLORPHÉNAMINE;ARP003121
2092.0;IBUPROFÈNE;ARP003121
420.0;CAFÉINE;ARP003121
1023.0;ACIDE ASCORBIQUE;ARP003121
2278.0;PSEUDOÉPHÉDRINE (CHLORHYDRATE DE);ARP003121
2202.0;PARACÉTAMOL;ARP003122
651.0;TERPINE;ARP003124
1040.0;ACIDE FOLIQUE;ARP003125
2997.0;FUMARATE FERREUX;ARP003125
931.0;SULFATE DE ZINC;ARP003125
28889.0;PYRAZINAMIDE;ARP003127
2693.0;ISONIAZIDE;ARP003127
2332.0;RIFAMPICINE;ARP003127
2693.0;ISONIAZIDE;ARP003128
28889.0;PYRAZINAMIDE;ARP003128
2332.0;RIFAMPICINE;ARP003128
2693.0;ISONIAZIDE;ARP003129
2332.0;RIFAMPICINE;ARP003129
2693.0;ISONIAZIDE;ARP003130
2332.0;RIFAMPICINE;ARP003130
2332.0;RIFAMPICINE;ARP003131
2332.0;RIFAMPICINE;ARP003132
2693.0;ISONIAZIDE;ARP003132
2693.0;ISONIAZIDE;ARP003133
2332.0;RIFAMPICINE;ARP003133
54667.0;RIFAXIMINE;ARP003134
2333.0;RIFAMYCINE;ARP003135
67717.0;SILDÉNAFIL;ARP003136
901.0;CHLORURE DE SODIUM;ARP003137
5080.0;CHLORHYDRATE D'OXYMÉTAZOLINE;ARP003138
5080.0;CHLORHYDRATE D'OXYMÉTAZOLINE;ARP003139
430.0;CHLORURE DE CALCIUM;ARP003140
901.0;CHLORURE DE SODIUM;ARP003140
631.0;ACÉTATE DE SODIUM;ARP003140
430.0;CHLORURE DE CALCIUM DIHYDRATÉ;ARP003140
93.0;CHLORURE DE POTASSIUM;ARP003140
30272.0;POTASSIUM;ARP003141
93.0;CHLORURE DE POTASSIUM;ARP003142
430.0;CHLORURE DE CALCIUM;ARP003142
901.0;CHLORURE DE SODIUM;ARP003142
631.0;ACÉTATE DE SODIUM;ARP003142
23010.0;RUPATADINE;ARP003143
2202.0;PARACÉTAMOL;ARP003144
3193.0;CHLORPHÉNAMINE (MALÉATE DE);ARP003144
1023.0;ACIDE ASCORBIQUE;ARP003144
1023.0;ACIDE ASCORBIQUE;ARP003145
3193.0;MALÉATE DE CHLORPHÉNAMINE;ARP003145
2202.0;PARACÉTAMOL;ARP003145
1023.0;VITAMINE C;ARP003146
2202.0;PARACÉTAMOL;ARP003146
949.0;SALICYLAMIDE;ARP003146
2438.0;PHÉNYLÉPHRINE;ARP003146
420.0;CAFÉINE;ARP003146
2202.0;PARACÉTAMOL;ARP003147
4773.0;OMÉPRAZOLE;ARP003148
37430.0;RISPÉRIDONE;ARP003149
24563.0;CLARITHROMYCINE;ARP003150
43633.0;RIVAROXABAN;ARP003151
33207.0;ROSUVASTATINE;ARP003152
35232.0;CEFTRIAXONE;ARP003153
6825.0;MUPIROCINE;ARP003155
2947.0;ACIDE MALIQUE;ARP003156
905.0;SULFATE DE SODIUM ANHYDRE;ARP003156
5557.0;SALICYLATE DE SODIUM;ARP003156
1178.0;ARGININE;ARP003156
65948.0;DESLORATADINE;ARP003157
2471.0;NITRAZÉPAM;ARP003158
2202.0;PARACÉTAMOL;ARP003159
420.0;CAFÉINE;ARP003160
3193.0;MALÉATE DE CHLORPHÉNAMINE;ARP003160
2202.0;PARACÉTAMOL;ARP003160
3088.0;CHLORHYDRATE DE PHÉNYLÉPHRINE;ARP003160
420.0;CAFÉINE;ARP003161
2202.0;PARACÉTAMOL;ARP003161
1023.0;ACIDE ASCORBIQUE;ARP003162
2202.0;PARACÉTAMOL;ARP003162
3460.0;MALÉATE DE PHÉNIRAMINE;ARP003162
6431.0;LORATADINE;ARP003163
5621.0;ROXITHROMYCINE;ARP003164
92297.0;BROMOCRIPTINE BASE;ARP003165
44437.0;ROPIVACAÏNE;ARP003166
33207.0;ROSUVASTATINE;ARP003167
73242.0;ÉZÉTIMIBE;ARP003167
33207.0;ROSUVASTATINE;ARP003169
33207.0;ROSUVASTATINE;ARP003170
33207.0;ROSUVASTATINE;ARP003171
33207.0;ROSUVASTATINE;ARP003172
975.0;SPIRAMYCINE;ARP003174
33207.0;ROSUVASTATINE;ARP003175
5621.0;ROXITHROMYCINE;ARP003177
5621.0;ROXITHROMYCINE;ARP003178
33207.0;ROSUVASTATINE;ARP003179
1023.0;ACIDE ASCORBIQUE;ARP003180
1040.0;ACIDE FOLIQUE;ARP003180
11279.0;FLUCONAZOLE;ARP003182
2877.0;SULFAMÉTHIZOL;ARP003185
5621.0;ROXITHROMYCINE;ARP003186
97658.0;BISOPROLOL;ARP003187
984.0;DOMPÉRIDONE;ARP003188
67549.0;RABÉPRAZOLE;ARP003188
67549.0;RABÉPRAZOLE;ARP003189
984.0;DOMPÉRIDONE;ARP003190
67549.0;RABÉPRAZOLE;ARP003190
43633.0;RIVAROXABAN;ARP003191
3602.0;ACÉTATE D'ALPHA-TOCOPHÉROL;ARP003192
511.0;SULFATE FERREUX HEPTAHYDRATÉ;ARP003193
37430.0;RISPÉRIDONE;ARP003194
98159.0;TADALAFIL;ARP003196
17407.0;ÉSOMÉPRAZOLE;ARP003197
984.0;DOMPÉRIDONE;ARP003197
2160.0;ACIDE FUSIDIQUE;ARP003198
57781.0;SALMÉTÉROL;ARP003199
4134.0;ALLANTOÏNE;ARP003201
3559.0;SULFATE DE SALBUTAMOL;ARP003202
626.0;SALBUTAMOL;ARP003203
3559.0;SULFATE DE SALBUTAMOL;ARP003204
626.0;SALBUTAMOL;ARP003205
626.0;SALBUTAMOL;ARP003206
86070.0;AMBROXOL BASE;ARP003207
626.0;SALBUTAMOL;ARP003207
3691.0;GUAÏFÉNÉSINE;ARP003207
626.0;SALBUTAMOL;ARP003208
420.0;CAFÉINE;ARP003209
2202.0;PARACÉTAMOL;ARP003209
690.0;ACIDE SALICYLIQUE;ARP003209
5453.0;SALICYLATE DE MÉTHYLE;ARP003210
36592.0;DICLOFÉNAC;ARP003210
5453.0;SALICYLATE DE MÉTHYLE;ARP003211
36592.0;DICLOFÉNAC;ARP003211
10394.0;SIMÉTICONE;ARP003212
41788.0;PROPIONATE DE FLUTICASONE;ARP003213
57781.0;SALMÉTÉROL;ARP003213
26649.0;CICLOSPORINE;ARP003214
26649.0;CICLOSPORINE;ARP003215
44322.0;OCTRÉOTIDE;ARP003216
6494.0;ACÉTATE D'OCTRÉOTIDE;ARP003216
2202.0;PARACÉTAMOL;ARP003217
1080.0;ADRÉNALINE;ARP003218
5248.0;AMOXICILLINE;ARP003219
93286.0;ACIDE CLAVULANIQUE;ARP003219
5248.0;AMOXICILLINE;ARP003220
93286.0;ACIDE CLAVULANIQUE;ARP003220
66431.0;CIPROFLOXACINE;ARP003221
3752.0;ASPARTATE D'ARGININE;ARP003222
1023.0;VITAMINE C;ARP003223
3752.0;ASPARTATE D'ARGININE;ARP003223
420.0;CAFÉINE;ARP003224
2202.0;PARACÉTAMOL;ARP003224
15734.0;VALSARTAN;ARP003225
39727.0;AMLODIPINE;ARP003225
2064.0;HYDROCHLOROTHIAZIDE;ARP003226
15734.0;VALSARTAN;ARP003226
21497.0;CHLOROQUINE;ARP003227
9692.0;ANTIGÈNE  DE SURFACE DE L'HÉPATITE B RECOMBINANT  ;ARP003229
33207.0;ROSUVASTATINE;ARP003230
3068.0;BUTYLBROMURE DE SCOPOLAMINE;ARP003231
38193.0;MOXIFLOXACINE;ARP003232
12345.0;SECNIDAZOLE;ARP003235
196.0;LÉVONORGESTREL;ARP003237
5.0;ACIDE ACÉTYLSALICYLIQUE;ARP003239
420.0;CAFÉINE;ARP003239
467.0;CODÉINE;ARP003239
5126.0;DODÉCLONIUM (BROMURE DE);ARP003241
71195.0;ESCULOSIDE SESQUIHYDRATÉ;ARP003241
1810.0;BENZOCAÏNE;ARP003241
5506.0;ÉNOXOLONE;ARP003241
52431.0;PÉRINDOPRIL;ARP003242
69916.0;PÉRINDOPRIL ARGININE;ARP003242
39727.0;AMLODIPINE;ARP003242
82384.0;CÉFUROXIME;ARP003243
2202.0;PARACÉTAMOL;ARP003244
420.0;CAFÉINE;ARP003244
2092.0;IBUPROFÈNE;ARP003244
24245.0;CHLORHYDRATE D'AMBROXOL;ARP003245
49595.0;CÉFÉPIME;ARP003247
93.0;CHLORURE DE POTASSIUM;ARP003248
4155.0;CITRATE DE SODIUM;ARP003248
529.0;GLUCOSE ANHYDRE;ARP003248
901.0;CHLORURE DE SODIUM;ARP003248
3777.0;BENZOATE DE CHOLÉSTÉROL;ARP003249
929.0;OXYDE DE ZINC;ARP003249
22129.0;CHLORHYDRATE DE LÉVOBUPIVACAÏNE;ARP003250
66431.0;CIPROFLOXACINE;ARP003251
3778.0;CHLORHEXIDINE (GLUCONATE DE);ARP003252
3778.0;DIGLUCONATE DE CHLORHEXIDINE;ARP003253
3778.0;DIGLUCONATE DE CHLORHEXIDINE;ARP003255
3778.0;DIGLUCONATE DE CHLORHEXIDINE;ARP003256
3778.0;CHLORHEXIDINE (DIGLUCONATE DE);ARP003257
3778.0;CHLORHEXIDINE (DIGLUCONATE DE);ARP003258
48800.0;FLUOXÉTINE;ARP003259
69916.0;PÉRINDOPRIL ARGININE;ARP003260
819.0;INDAPAMIDE;ARP003260
2533.0;OXAZÉPAM;ARP003261
57781.0;SALMÉTÉROL;ARP003262
57781.0;SALMÉTÉROL;ARP003263
41788.0;PROPIONATE DE FLUTICASONE;ARP003263
57781.0;SALMÉTÉROL;ARP003264
35232.0;CEFTRIAXONE;ARP003266
42406.0;SERTRALINE;ARP003267
42406.0;SERTRALINE;ARP003268
42406.0;SERTRALINE;ARP003269
5248.0;AMOXICILLINE;ARP003270
3401.0;CHLORHYDRATE DE MINOCYCLINE;ARP003271
66431.0;CIPROFLOXACINE;ARP003272
1785.0;ÉRYTHROMYCINE;ARP003273
1785.0;ÉRYTHROMYCINE;ARP003275
77978.0;SÉVOFLURANE;ARP003276
5717.0;ANATOXINE TÉTANIQUE ;ARP003277
5715.0;ANATOXINE DIPHTÉRIQUE ;ARP003277
1525.0;VITAMINE D3;ARP003280
428.0;CARBONATE DE CALCIUM;ARP003280
50540.0;SILODOSINE;ARP003281
2867.0;SULFADIAZINE;ARP003282
3778.0;GLUCONATE DE CHLORHEXIDINE;ARP003283
617.0;SULFADIAZINE ARGENTIQUE;ARP003283
2202.0;PARACÉTAMOL;ARP003284
10171.0;SIMVASTATINE;ARP003286
10171.0;SIMVASTATINE;ARP003287
10171.0;SIMVASTATINE;ARP003288
10171.0;SIMVASTATINE;ARP003289
10171.0;SIMVASTATINE;ARP003290
80102.0;MONTÉLUKAST;ARP003292
998.0;ACÉNOCOUMAROL;ARP003293
10171.0;SIMVASTATINE;ARP003294
2997.0;FUMARATE FERREUX;ARP003295
2092.0;IBUPROFÈNE;ARP003296
24321.0;CHLORHYDRATE DE METFORMINE;ARP003297
20740.0;SITAGLIPTINE;ARP003297
60929.0;DICHLORHYDRATE DE CÉTIRIZINE;ARP003298
1023.0;ACIDE ASCORBIQUE;ARP003299
5363.0;SÉLÉNIUM;ARP003299
4455.0;SULFATE DE NÉOMYCINE;ARP003300
5209.0;TRIAMCINOLONE (ACÉTONIDE DE);ARP003300
2509.0;NYSTATINE;ARP003300
18867.0;DROSPIRÉNONE;ARP003301
9414.0;DIOSMECTITE;ARP003302
9414.0;DIOSMECTITE;ARP003303
10394.0;SIMÉTICONE;ARP003304
2940.0;HYDROXYDE D'ALUMINIUM;ARP003304
3013.0;TRISILICATE DE MAGNÉSIUM;ARP003304
93286.0;ACIDE CLAVULANIQUE;ARP003305
5248.0;AMOXICILLINE;ARP003305
5248.0;AMOXICILLINE;ARP003306
93286.0;ACIDE CLAVULANIQUE;ARP003306
5248.0;AMOXICILLINE;ARP003307
85578.0;ACIDE CARGLUMIQUE;ARP003307
5248.0;AMOXICILLINE;ARP003308
93286.0;ACIDE CLAVULANIQUE;ARP003308
899.0;BICARBONATE DE SODIUM;ARP003309
4773.0;OMÉPRAZOLE;ARP003310
9231.0;AMISULPRIDE;ARP003313
25336.0;PIROXICAM;ARP003314
72550.0;SOLIFÉNACINE;ARP003315
7032.0;HÉMISUCCINATE DE MÉTHYLPREDNISOLONE;ARP003317
899.0;BICARBONATE DE SODIUM;ARP003318
3011.0;MANNITOL;ARP003320
901.0;CHLORURE DE SODIUM;ARP003321
7436.0;HÉMIFUMARATE DE BISOPROLOL;ARP003324
12662.0;PHOSPHATE DISODIQUE ANHYDRE;ARP003325
640.0;SORBITOL;ARP003325
905.0;SULFATE DE SODIUM ANHYDRE;ARP003325
640.0;SORBITOL;ARP003326
65948.0;DESLORATADINE;ARP003327
2285.0;PYRIMÉTHAMINE;ARP003329
2285.0;PYRIMÉTHAMINE;ARP003330
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP003331
3970.0;TRIMÉTHYLPHLOROGLUCINOL;ARP003331
3969.0;PHLOROGLUCINOL DIHYDRATÉ;ARP003333
2202.0;PARACÉTAMOL;ARP003335
2202.0;PARACÉTAMOL;ARP003336
61522.0;BROMURE DE TIOTROPIUM;ARP003338
4475.0;CHLORHYDRATE DE PAPAVÉRINE;ARP003340
3970.0;TRIMÉTHYLPHLOROGLUCINOL;ARP003341
4630.0;CHLORHYDRATE DE TÉTRACYCLINE;ARP003342
42.0;CHLORHYDRATE D'AMANTADINE;ARP003342
977.0;SPIRONOLACTONE;ARP003343
975.0;SPIRAMYCINE;ARP003344
2382.0;MÉTRONIDAZOLE;ARP003345
975.0;SPIRAMYCINE;ARP003345
1958.0;FUROSÉMIDE;ARP003346
977.0;SPIRONOLACTONE;ARP003347
1106.0;ALTIZIDE;ARP003347
977.0;SPIRONOLACTONE;ARP003348
977.0;SPIRONOLACTONE;ARP003349
82384.0;CÉFUROXIME;ARP003350
975.0;SPIRAMYCINE;ARP003355
83492.0;SOFOSBUVIR;ARP003358
35232.0;CEFTRIAXONE;ARP003361
1.0;CHLORHYDRATE DE LOPÉRAMIDE;ARP003362
27707.0;OXACILLINE;ARP003365
69215.0;FLUCLOXACILLINE;ARP003367
3495.0;BENZATHINE PHÉNOXYMÉTHYLPÉNICILLINE;ARP003369
2836.0;PHÉNOXYMÉTHYLPÉNICILLINE;ARP003369
2064.0;HYDROCHLOROTHIAZIDE;ARP003370
15734.0;VALSARTAN;ARP003370
15734.0;VALSARTAN;ARP003371
2064.0;HYDROCHLOROTHIAZIDE;ARP003371
33207.0;ROSUVASTATINE;ARP003371
93748.0;AMLODIPINE (BÉSILATE D');ARP003372
